timestamp_s,Fx1,Fy1,Fz1,Tx1,Ty1,Tz1,Fx2,Fy2,Fz2,Tx2,Ty2,Tz2,Fx3,Fy3,Fz3,Tx3,Ty3,Tz3
1763583249.7362502,-0.00010817694767373265,0.002873292995934751,-0.002102110907316046,0.010480855532353672,-0.011307033354322371,0.011927776561634573,0.005228828915650352,0.0022307040485793905,-0.010065997368244983,0.05080711397825155,-0.03785102755005454,0.03262385294164005,-0.003171512561515377,0.001379678107285398,-0.0020303027712883503,-0.035878682182097776,0.018019125517675594,0.05888311718413064
1763583249.7591121,0.0021700150951617925,0.001470428042874783,-0.000957327344264014,0.002525639757127607,-0.0340257060440603,0.021864589800564715,-0.0012667578447080885,-0.012226210648731417,-0.010001272469726374,0.017418916271292773,0.0003791962560306672,-0.008069723041742805,-0.0025194422949111894,0.0010951932229190109,-0.0013521553675414077,-0.0386184711906683,0.01586156497671576,0.04931829470888971
1763583249.7818003,-0.002252640644276882,-0.002182411853006272,-0.007372491695279426,-0.04040610058363825,0.09524530876865533,0.03629606869660762,0.0031128853989752514,0.003386034882985278,-0.002697277720851099,0.044071274780812075,-0.049635828679356564,0.02306959955119936,-0.00187605078734554,-0.001061640803656172,-0.0030621417589068445,-0.04696857959631906,0.012773266415438744,0.03492076445446912
1763583249.8043041,-0.0024768995867462396,-0.0008558210100866326,0.001426875947748596,0.04376386660445064,0.07367607160658807,0.041420972991488725,-0.0012571458246837253,0.0006663448057064869,-0.005195200295147584,0.05480850623878908,-0.056117243332860056,0.013112456282243556,-0.0019177593673774807,-0.0002035064245674012,-0.0024294014920623885,-0.043712764749340494,0.011256585579584755,0.038157068035246766
1763583249.8277218,0.0021393652257102325,0.002836959479942447,-0.0023395590215754547,0.03948610045194201,-0.0018307168441751287,0.0416760832427272,0.0008650759267954111,0.004636150548821494,-0.0026825827316723228,0.09267475460167063,-0.060493233708314165,0.04270492060145159,-0.0028535895759621566,0.0020857956125676647,-0.0019296172436654713,-0.031016856280675853,0.014064868630681904,0.06622944790595398
1763583249.8513503,-0.0034246247532875307,-0.0016046555324944478,0.0016218675661517912,-0.03186207497454774,0.032513469241795434,0.016411150816601605,0.005270818362822949,-0.0004914528035975252,-0.0023744503224112368,0.103960050003014,-0.013845250615343474,0.021928438765030478,-0.003984435214475002,0.001278038884410193,-0.001964625184643354,-0.03594940930206114,0.017750580225583068,0.0658861099082344
1763583249.874463,-0.0002600802622675369,-0.001003053872940196,0.0017033386195859368,0.0074384340017061845,0.00040354637481865296,-0.0026515271459963685,0.000852423227664989,-0.003106717051004626,-0.00012880393518505118,0.07258140096173449,-0.02824647445135753,0.041696942545790705,-0.0032864826499675592,0.0002939321605949785,-0.0020257990157187544,-0.04240625132788178,0.021212002387333673,0.049031177609727195
1763583249.897301,0.00671535231856113,-5.216226447668504e-06,-0.0011125067087545126,-0.011999622696905021,-0.050185639210183375,0.03223677550988313,-0.0013284872768764,-0.00436291435849645,0.0019313936508143503,-0.04757669386447816,-0.08060978349193348,0.05232631180290781,-0.0017364833935354929,-0.0003248715209872022,-0.00246666347618707,-0.04711805556986626,0.01272883167638783,0.04644331383706657
1763583249.9205866,-0.0057363712570088765,-0.004040545324978773,0.00021382542405656846,-0.01861339007505336,0.07822282088030708,0.03568950468373444,-0.003434926310676989,0.007118756995714737,-0.0029153281385787544,0.06660646535474868,-0.058933345470379095,0.023897784865368976,-0.0028336629492055065,0.00020640301139057682,-0.0024988722417086384,-0.04466566247831949,0.016471089397141814,0.057801817097605124
1763583249.9440668,0.0022946195806679004,0.001412036818737139,0.006293431576954722,0.023368431327941863,0.02394139467116485,0.06649662607812346,-0.007858300663097895,0.009710831727196556,-0.010617165354222635,0.05399461842582909,-0.08102850473238021,0.03458605176589913,-0.0033406631207472115,0.0010248760479777963,-0.0020708394754260784,-0.036416004122311385,0.020719473525354193,0.06235283273556291
1763583249.9670985,-0.0012349466457689529,-0.0029029669954470094,-0.0034517593455616336,-0.03843909829632608,0.05197869553348067,0.011882311056272243,-0.005588100923967332,-0.004450245871659764,0.0067477385359736575,-0.046778103943669436,0.010403054584273264,0.023049549171723527,-0.0017968230122330509,0.002354364692577826,-0.0019536571407646752,-0.03050162624519448,0.008795405293178238,0.05501891007193649
1763583249.9890857,-0.005601189419066399,-0.001493990777228671,-0.0010550637928562479,-0.02409204748784788,0.04989477856890012,0.045268684816011984,-0.007899492695206511,-0.0031067404763858164,-0.005614863355112298,0.01642026664526597,0.008266093136882091,0.0427531663853884,-0.002124476260245589,-0.0002487173467785042,-0.0029339377907248165,-0.04477628678690859,0.009607597693572334,0.05510013138005121
1763583250.010888,0.0055022486289842965,0.0072118787486838976,-0.0020839051164039946,0.04524657552916267,-0.05757175648997581,0.007984219082736388,-0.0036080565266427556,-0.008281985622390575,-0.007590047031260927,0.09554500725300841,-0.001559065427766626,0.05100593746216475,-0.00274477062888534,-0.0007419019453137055,-0.0025737300832152643,-0.051802885516622155,0.02029937047167829,0.042743999976828206
1763583250.033522,0.001120083662526139,-0.00042197487442763304,7.308318636800593e-05,-0.0015144694123989666,0.04850324214101054,0.05153932266854255,-0.0034510830934106895,-0.0005259809101385571,-0.005612823375498233,-0.0506582131169786,-0.06748906136451183,0.023669072204988595,-0.0026713741254073,0.0016070201038655418,-0.001588971354472779,-0.036418693607116026,0.014133619143134712,0.06210185087898168
1763583250.0559666,0.002320096912894032,0.00012010113282423518,0.0062020212957919485,0.015809690245291108,0.047782173942620965,0.07637256930523506,-0.0121246311834311,-0.0059850869669779705,0.0017190594638927248,-0.042873196081536946,-0.04013420873253537,0.0036792021115985563,-0.0023883151037996653,0.002352108113252871,-0.001780041526886933,-0.03209527336154139,0.00904412120162812,0.06901914590643088
1763583250.0780177,0.001284942811992984,-0.0005169342109954123,0.004923373462604186,-0.009227082923707997,0.05057912696530931,0.08095639278198519,-0.0013152027216556395,0.008602061160139396,-0.008004717013970375,0.033643182317344866,-0.0633812096383295,0.04390931860928049,-0.003309565209150711,0.0019917811797648954,-0.002111365778479035,-0.0347178418251497,0.017972619230962383,0.06619914009758787
1763583250.1010742,-0.0008706267007314583,0.0019913293000133336,0.006714498055249041,-0.07335034783764627,-0.026742807208766095,0.01668298991959105,0.0007957463170331636,-0.005562371172811886,-0.0002574535865104144,0.042973141307751206,-0.003524571119299935,0.06119838413417966,-0.0015569647118461871,0.0008943207272231191,-0.001715728920582027,-0.04175024645332304,0.009055532151153844,0.0472657618063792
1763583250.123854,-0.0034402638376554995,0.001026657678883769,-0.002077649191459696,-0.01568809862523679,0.009298994254328008,0.011347440746678927,-0.00563311760482188,-0.007083914027102178,-0.0029095821744609673,0.0066587066662933125,0.002453561516912117,0.012597327826490812,-0.0009676820951706189,0.0010988582772850086,-0.001805774644795144,-0.039222770720312994,0.003868612966078988,0.04966397358955277
1763583250.1466646,-0.006894861793518503,-0.0007462061064735792,0.0003472836535498569,0.007885800843268953,0.0737200247316725,0.025888280198508085,0.005317797575844052,-0.003100796509612813,-4.9244565185457834e-05,0.018058784066127487,-0.055224392793160604,0.012318118198479056,-0.0036928573520488284,-0.0006621972327590098,-0.002665203197631416,-0.048575979209878994,0.022904810474806414,0.06718370027751774
1763583250.1694844,-0.0024963437945114686,-0.0007804388000409723,-0.00245820195830293,0.05901538649423799,0.09819985673138376,0.05611852396531347,-0.012127382415699994,-0.008604147293103104,-0.0032186574562928505,-0.07315389684754692,-0.0811130656384833,-0.006231887619435383,-0.0022567142606532142,0.0009804476314869137,-0.0014946852044345205,-0.04366706133920761,0.014759332902718914,0.06475010859028885
1763583250.1934924,0.0011375832353742732,-0.0018095519177534491,0.008808859931549895,0.0032016439674933395,0.03840364441022981,0.061445638554221915,-0.0034674036163206967,0.004555019831106399,0.0019334963951952444,0.02187822915658444,-0.09165423407284834,0.04344036112756555,-0.002665208171308886,0.0007928106322225292,-0.002013910079184278,-0.04033961829666488,0.011314799014324084,0.06078204063014425
1763583250.2155094,0.0011330751662973482,-0.00043986569482390436,-0.002332869137125937,-0.022867271745326434,0.004801642615863244,0.036436896704049815,-0.005541821074358744,-0.0020633644005174645,0.004382638065254962,-0.04617223558399175,-0.0959860533846637,0.0037957575875395833,-0.0026012699433425324,-0.0013199505060075833,-0.002415874928045292,-0.056350368863456346,0.014722274953048231,0.04155192097076821
1763583250.2378714,-7.846396558708335e-05,0.0041851944944366615,-0.00704462350626156,-0.002350867785160915,-0.03839117028432071,0.0018254742489318687,-0.0035918446130873694,-0.008139634616783908,-0.007826084706461456,0.04121024646801885,0.047394552190727524,0.05140156242322291,-0.0030735329830652303,-0.0002566392621308755,-0.0020242416054340184,-0.04871107974063893,0.02267970853126622,0.053370527025840886
1763583250.2608728,0.002405111679451344,0.0026311385519766084,0.0015619649696958504,-0.0397481246566187,-0.03877092478289779,0.02682849343522875,0.007307562611946761,0.0007366674891495784,-0.01689123998591574,0.17956980330428252,-0.14847139753106475,0.041289772075195685,-0.003029158147723421,0.0006772054243179837,-0.0020255842765004584,-0.04513050822194575,0.015693258945863153,0.06060311717653377
1763583250.283666,-0.004577659399102263,-0.0034695913685838242,0.003917617151956487,-0.008026648110327272,0.08250191686817043,0.045861111702969026,-0.007778023794622557,-0.003270297943311018,-0.0007545887868732892,-0.06792144363726393,-0.07432850746372921,0.013811241925452578,-0.003146521105915734,0.0012526930923850155,-0.002044559148433822,-0.04231990055691259,0.013905064446394722,0.06235649831751289
1763583250.306337,-0.005670418474837846,-0.002741526025003882,0.006182393374323136,0.03184377307449182,0.15672232944837283,0.08541576414702234,-0.016421773560663988,-0.006106771924351939,-0.0008862511052719069,-0.056862465815939345,-0.02238390900529197,-0.02538375758618372,-0.002876277340651323,0.0005340136852946542,-0.00272825113120978,-0.041666879004947255,0.013928638121852632,0.06679645012805224
1763583250.3290436,0.002226990755481162,0.0015258821918808785,-0.0012711594847811813,0.03197668984336133,0.03747418573579253,0.06634464702739251,0.000864250849810011,0.0046753853286451985,-0.005319136136359426,0.03695770523438924,-0.09316456625509772,0.04314673926717205,-0.002984568244741026,0.000749534626984516,-0.002393156179297029,-0.042704965935461914,0.022027757189788222,0.054283489133801766
1763583250.3518355,0.0010997788728833724,0.0007953650541088209,0.0016381354557362116,-0.02335744793989747,-0.03137330559312357,0.011975942857361588,-0.005697440362945727,-0.006989280461653369,-0.0005942650303564778,-0.021671243545402064,-0.013512882505324342,0.04225750911025017,-0.002583999177068974,0.0007277517103491671,-0.002198978740605817,-0.04594030810285332,0.016026052219713538,0.05743405608491514
1763583250.3744338,-0.0023510885920567937,0.0016079544923419675,-0.0006907365189371406,-0.019395043145181035,-0.017406858238779854,-0.00807556791226105,-0.0035117438583065486,-0.005679079441111234,-0.002725864174888737,0.08512952247317074,0.06334836233040875,0.03172522418840629,-0.003235689521953744,0.0008837710663766596,-0.002808232815224021,-0.044777081165054966,0.016850587023335084,0.05688008347110696
1763583250.3970885,4.372243238126572e-06,0.0041368528130329985,-0.0022025575141458864,0.011334146998997596,-0.02406896764538846,0.031364459123008004,-0.003434480016873964,0.001989973057786809,0.004439267657136092,0.02064816183495921,-0.03483036290517205,0.03321109663558275,-0.0024755841474245477,0.0008653855762718599,-0.0014881951275796945,-0.042674342257718934,0.01232657870738807,0.05520494087756589
1763583250.419683,-0.002127799614202508,-0.004947478656678772,0.006227691720438688,-0.044322585052050556,0.07513396441259346,0.07057179627830124,-0.016464972695096503,-0.0008587932466235237,-0.000932126147951351,-0.01066032252871807,0.0027625677149281103,-0.005316156728689236,-0.0018240559702377146,0.0007389861322283919,-0.002196771727609792,-0.04331817434590235,0.013053463328395853,0.048875154958899714
1763583250.442283,-0.00350695577199156,-0.0015379298770672456,-0.003317495952558258,-0.031208577334364662,0.01772093323252566,0.0014862706415854632,-0.001356647807983391,-0.004348069800770293,-0.0003381254889203711,0.036617661150277314,-0.014993594888903061,0.05174627405641985,-0.003168028317020233,-0.0007394429951817494,-0.0021818522634686754,-0.0527113451409722,0.020123506027900806,0.051182390633535135
1763583250.4650228,-0.0035148983582661275,0.0010820740694472697,-0.0009288042146847753,0.019953885685030315,0.037066137215167494,0.026271350839884633,0.007391389966416195,0.0035568224962498896,-0.005134939619795775,0.030392199386582774,-0.08356390612099318,0.05240454044586329,-0.002403469653502799,-6.152137099807442e-05,-0.0027464766604782254,-0.04920060646939994,0.01543359353899243,0.049106129099591556
1763583250.4878595,0.001146177661189518,-0.0005163565034180806,0.005220754602958011,-0.017070325137556353,0.01564808416194996,0.03681395629243056,-0.014390000358904143,-0.004592544688589495,-0.003336954136422987,-0.006769842705136142,0.006408924372379943,0.02347484469994754,-0.0018265086524195118,0.0018804353045016042,-0.0021768521373303207,-0.03867576567780162,0.009111186231742341,0.06631437180990218
1763583250.5105395,-0.006947910352430364,0.0005845148677021683,-0.004497928981552879,0.001903013774011697,0.035030007745110225,0.0010780821979139432,0.0008110780165084819,0.0021216015199692073,-0.00019651173128937272,0.1045207705192901,-0.027640187591245535,0.06186891540421158,-0.0020354147641369336,0.0009486704270628699,-0.0022859675972493054,-0.04627850934695665,0.011058749816184932,0.06074208942645498
1763583250.5333235,0.0010609772494035719,-0.0029392717199749896,-0.005038131113379141,-0.0091962104344816,0.04493681882345779,0.05604745735032424,-0.0057071333423324155,0.0008420100507242623,-0.008147350740977999,-0.0007206871539722215,-0.012857039665341574,0.043328724299783516,-0.001555990060121526,0.00183943385452906,-0.0020329762010604657,-0.04137619915213442,0.00975379672340404,0.05302427154967404
1763583250.555833,0.004504530974912768,-0.0037901821478465436,0.001073037635592744,-0.006869020150432448,0.01816586919192975,0.07612806233720093,-0.009976283671210062,0.0005349308307462941,0.01151031480215653,-0.045563272878720085,-0.09364546691288922,0.04366570951202675,-0.002348637979552648,-5.1195694199368535e-05,-0.0024938509660542563,-0.05353174438897845,0.013246959080241982,0.053294196973602936
1763583250.578207,-0.002463256225074928,0.003039487530022811,-0.0021784899584154083,0.05330155813894777,0.026564115729648563,0.02647194508354289,-0.007954387926732087,-0.00826000997286247,-0.008088342090391498,-0.01627719239119685,-0.024399907406653654,0.05211044336330417,-0.002229702673853473,5.7039448702222995e-05,-0.002119779912713282,-0.051155908443218934,0.012691263345919968,0.05837838655055805
1763583250.600529,0.0023011947281683653,0.0014225596208015112,0.002616659034270996,0.0025301442374114913,0.012893698988856173,0.05163772139231071,-0.009998543678743088,-0.0072042039043354045,-0.000491620561678674,0.033413865134633625,0.012410813976085677,0.012655646296508394,-0.003993228009194882,0.0006960552057712621,-0.0016400769238503754,-0.047630985385739955,0.021823640630759034,0.06561671099924382
1763583250.6227837,-0.0032069868339926755,-0.003010672298604522,0.006305387190981726,-0.04041787883373971,-0.0028748784817569373,0.06977431675803203,-0.0035556470808311147,-0.00833116390582056,0.002287596347786136,0.08137871806274077,0.006171792010309929,0.05096925989596457,-0.00334057164900059,0.0005028810343236656,-0.0018309912472548318,-0.04727011978480977,0.020734130618420554,0.05786072370843698
1763583250.6453445,-0.00453768858155712,0.0003407497506437984,0.00545169594609296,-0.013834632628462629,0.026857333883639534,0.016402423302583458,-0.005566129294830802,0.003268070389120137,0.00671544599828533,-0.012850577696344345,-0.013754815923515906,0.02392153671178221,-0.0035408485919242727,0.0003511666640731437,-0.0019169963544934943,-0.04783072128783772,0.020811043174636,0.05533527752646705
1763583250.668339,-0.0012985464229924304,-0.0003217572893245979,0.003987308805803003,0.03269347028226122,0.02592219512190752,0.03646233865582005,0.0009297956724025891,-0.0006610162926228291,-0.00027395413769254473,-0.010101640879828011,-0.151213645200162,0.023015901137355854,-0.0034307341381917267,-0.0013248867520603835,-0.002618509106072975,-0.05525523797910736,0.023531905598411118,0.05102347738319679
1763583250.6916618,0.0023828739113936903,-0.0025573654051767036,0.008755436146888562,-0.029013847539058446,0.031096591250708627,0.06640920361917324,-0.009936985595200731,0.0005876150840888883,0.001580970044033403,-0.05783039548807167,-0.05290756318010992,0.01440621216188731,-0.002773118592724777,0.0013153873401225424,-0.0016137732146264128,-0.04396014262851189,0.0169850010526873,0.05730385951229522
1763583250.714799,-0.0056743844678538435,-0.00014476351872927395,-0.004659620085966876,-0.022756208697941815,0.06370806725779588,0.02097462340181977,-0.00793753177705292,-0.005611497256062581,-0.0007005405179127955,0.014480352179361944,0.049165774134600326,0.061982626976487154,-0.0018985357268904712,0.0006588733700007565,-0.0015063410496295448,-0.046813918433226576,0.009422222408494552,0.06022321233363215
1763583250.7377985,-0.001179693822093264,0.0009433555722120346,0.0002991604124267244,-0.0014198582677416027,0.026905429486538956,0.026641717756167083,-0.0013550593404765277,-0.0017843424869616875,-0.01270183986003176,0.03893793463729622,-0.05557749840406245,0.0326189568047468,-0.0029256287990521157,0.001175032188379832,-0.001776533176931827,-0.047533763113060346,0.014061112084679639,0.06481946263717475
1763583250.760344,0.004309280064174081,0.0027452941225010186,-0.0009252211482254635,0.03202040869559042,-0.010880653166377208,0.012846364725103143,-0.007924505009758942,-0.00567536884607911,0.0017772801692298446,-0.00021102310855880546,0.008174283273746141,0.06205538029581703,-0.0023692542311558595,-0.00012452906965348953,-0.0016335018277496838,-0.053703198618403114,0.015624682781759436,0.05593324081265649
1763583250.7834668,0.0032020905767208285,0.003435209528133143,0.0038757117673048347,0.07806440177864715,0.01022156779227501,0.052026514671062785,-0.009979251043797044,0.000573007258953151,-0.003138633747202524,0.025887115822424533,-0.019878199309694367,0.013865080563846277,-0.0021292179442208292,0.00037908767425393064,-0.0014531593298495737,-0.052021111611239235,0.01175336526475279,0.058888093955012266
1763583250.8064845,-0.0011749886625974648,-0.0003878386730562511,0.006412452694613546,0.018243439170777975,0.032998244092635076,0.05121776916536902,-0.0077856925613661865,-0.0033242161737101483,0.001997031747987932,0.029678482483397772,-0.01707473116264424,0.013063595092809521,-0.00912076296120945,0.0005721881483584101,-0.003611941055092216,-0.047135051544868745,0.047140892907000964,0.05614877073967506
1763583250.8297603,0.0011143344132543698,-0.003052330627298261,0.00011502395901552553,-0.03195466869581409,-0.00010795545997410727,0.041209550696585495,-0.005571812600395409,0.0005753462077828786,0.0018272979397584987,-0.04403672336015774,-0.10377179869618658,0.014017734490948897,-0.00113611686371351,-0.02285072918309866,-0.005000584157663801,-0.17938899817604526,0.04292360409169271,-0.03075639261989238
